"Object ID",FAAM-ID,Title,"Editorial annotations - Object ID","Handwritten annotations - Object ID"
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992152,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992152,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992152,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",16002595,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",16002595,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",16002595,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992216,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992216,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992216,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992223,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992223,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992223,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992147,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992147,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992147,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992204,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992204,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992204,15992117
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992203,15992131
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992203,16002595
16004128,KCA-030904127682,"Zwölf Stücke : für die Orgel, op. 59",15992203,15992117
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992107
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992115
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992131
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992130
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992134
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992223
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,16002595
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992203
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992112
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992113
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992114
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992212,15992214
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992107
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992115
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992131
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992130
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992134
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992223
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,16002595
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992203
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992112
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992113
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992114
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992105,15992214
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992107
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992115
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992131
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992130
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992134
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992223
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,16002595
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992203
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992112
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992113
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992114
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992201,15992214
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992107
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992115
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992131
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992130
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992134
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992223
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,16002595
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992203
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992112
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992113
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992114
16004129,KCA-030904127930,"Sonate : n° 7 f moll: für Orgel, op. 127",15992216,15992214
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992212,15992131
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992212,16002825
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992212,15992214
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992212,15992105
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992212,15992113
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992156,15992131
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992156,16002825
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992156,15992214
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992156,15992105
16004130,KCA-030904127948,"Sonate : n° IV a moll: für Orgel, op. 98",15992156,15992113
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992212,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992156,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992201,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992131,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992152,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",16002595,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992216,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992223,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992147,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992204,
16004131,KCA-030904127690,"Zwölf Stücke : für die Orgel, op. 59",15992203,
16004140,ORP-20134135,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",15992135,15992135
16004140,ORP-20134135,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",15992135,15992131
16004140,ORP-20134135,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",15992135,15992114
16004140,ORP-20134135,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",15992135,15992177
16004140,ORP-20134135,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",15992135,15992179
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992201
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992203
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992114
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992170
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992116
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992131
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992180
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992179
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992177
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992162
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992176
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992143,15992146
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992201
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992203
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992114
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992170
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992116
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992131
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992180
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992179
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992177
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992162
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992176
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992170,15992146
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992201
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992203
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992114
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992170
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992116
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992131
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992180
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992179
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992177
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992162
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992176
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",16002509,15992146
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992201
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992203
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992114
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992170
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992116
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992131
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992180
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992179
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992177
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992162
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992176
16004153,KCA-03090443184,"Convoluut : Valentine Degive-Ledelier",15992110,15992146
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992203,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992204,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992131,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992151,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992205,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992143,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",16002509,15992134
16004164,UML-68584532,"A theoretical and practical treatise on the art of singing = Trattato teorico-pratico sull'arte del canto / composed ... by Maria Anfossi.",15992105,15992134
16004169,OSU-b5903614,"The Principles of singing : a practical guide for vocalists and teachers, with vocal exercises / by Albert B. Bach",,
16004173,BUL-ml-rare-sco_mt845-b36-a79-1857,"Bassini's art of singing : an analytical, physiological and practical system for the cultivation of the voice",,
16004195,NLA-1340307,"Melba method / by Dame Nellie Melba",,
16004197,BSL-848545451,"Das System der großen Gesangschule des Bernacchi von Bologna : nebst klassischen, bisher ungedruckten Singübungen von Meistern aus derselben Schule",15992162,
16004197,BSL-848545451,"Das System der großen Gesangschule des Bernacchi von Bologna : nebst klassischen, bisher ungedruckten Singübungen von Meistern aus derselben Schule",15992131,
16004204,BNF-307843319,"Le chant : ses principes et son histoire / par Théophile Lemaire et Henri Lavoix fils",,
16004205,BNF-b387186265,"Mon art du chant, trad. par E. Naegely",16004362,
16004206,BNF-43004209h,"Ecole de Garcia, Traité complet de l'art du chant par Manuel Garcia fils. 1ère partie",15992131,
16004207,BNF-43004210q,"Ecole de Garcia. Traité complet de l'art du chant en 2 parties",15992131,
16004208,BSB-991125040489707356,"Die alte Musiklehre im Streit mit unserer Zeit",,
16004209,BSB-991131830199707356,"Katechismus des Generalbass-Spiels 〈Harmonie-Übungen am Klavier〉 von Hugo Riemann",,
16004210,BSB-991075924329707356,"Julius Stockhausens Gesangs-Methode",,
16004258,UTL-978130914,"Échos du temps passé.",15992105,
16004258,UTL-978130914,"Échos du temps passé.",15992162,
16004258,UTL-978130914,"Échos du temps passé.",15992212,
16004258,UTL-978130914,"Échos du temps passé.",15992140,
16004258,UTL-978130914,"Échos du temps passé.",16002716,
16004258,UTL-978130914,"Échos du temps passé.",15992201,
16004258,UTL-978130914,"Échos du temps passé.",15992173,
16004258,UTL-978130914,"Échos du temps passé.",15992203,
16004258,UTL-978130914,"Échos du temps passé.",15992205,
16004258,UTL-978130914,"Échos du temps passé.",15992214,
16004258,UTL-978130914,"Échos du temps passé.",15992146,
16004259,UTL-976896233,"Musurgia vocalis: an essay on the history and theory of music, and on the qualities, capabilities, and management of the human voice.",15992131,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992203,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992204,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992131,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992153,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992223,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992207,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992214,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992110,
16004260,UTL-31763973,"Twenty elementary and progressive vocalises : op. 15bis : with Italian words : for the medium of the voice, the same transposed for alto",15992162,
16004261,UTL-4769254,"Caruso's method of voice production : the scientific culture of the voice",16004362,
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992212,15992212
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992212,15992114
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992212,15992156
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992212,15992115
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992140,15992212
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992140,15992114
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992140,15992156
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992140,15992115
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992107,15992212
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992107,15992114
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992107,15992156
16004262,BSB-991068972429707356,"Joh. Seb. Bach's Clavierwerke. 5, Das wohltemperirte Klavier, erster Teil (1722)",15992107,15992115
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992203
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992204
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992212
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992107
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992116
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992127
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992201
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992146
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992212,15992131
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992203
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992204
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992212
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992107
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992116
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992127
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992201
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992146
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992156,15992131
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992203
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992204
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992212
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992107
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992116
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992127
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992201
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992146
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992107,15992131
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992203
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992204
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992212
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992107
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992116
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992127
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992201
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992146
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992201,15992131
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992203
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992204
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992212
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992107
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992116
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992127
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992201
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992146
16004263,BSB-991075149939707356,"Joh. Seb. Bach's Clavierwerke. Sechster Band, Das wohltemperirte Klavier : zweiter Teil (1744)",15992140,15992131
16004265,BNF-429307345,"L'Art de délier les doigts, 50 études de perfectionnement op. 699 en 2 livres",,
16004266,BNF-431326762,"Le Clavecin. Sonnet de Albert Mérat. Musique de Henri Maréchal. [A 1 voix et piano]",,
16004267,BNF-42984522m,"Partimenti ossia Basso numerato opera completa di Fedele Fenaroli, per uso degli alunni del Regal Conservatorio di Napoli a Niccola Zingarelli, maestro di S. Pietro in Roma, direttore del medesimo conservatorio dall'editore dedicata",,
16004268,BNF-169895807,"Première messe à quatre voix solos et choeurs avec orchestre ou orgue : op. 6 / par Alexandre Guilmant",,
16004269,BNF-44352176k,"Ave Maria : 1737 / par Rameau ; arrangé en choeur à 2 voix égales par Ch. Poisot",,
16004270,BNF-43222570p,"Transcriptions pour harmonium... par Alexandre Guilmant.... Fragments des Indes galantes, ballet...",,
16004271,BNF-43222474s,"Ouverture des Fêtes d'Hébé : ballet de Rameau / arrangée pour piano à 4 mains par Charles Poisot",,
16004272,BNF-43334227k,"Echos du temps passé. Recueil de chansons, noëls, madrigaux, brunettes, etc, du XIIème au XVIIIème siècle, suivis de chansons populaires... transcrits avec accompagnement de piano par J. B. Weckerlin. Vol. II",,
16004273,BNF-42878882w,"L'Organiste, journal d'orgue expressif, mélodium ou harmonium",,
16004299,KCA-030903702279,"Anleitung zum Generalbass-Spielen : Harmonie-Übungen am Klavier",,
16004300,KCA-030902962303,"Cours complet d'harmonie",,
16004301,KCA-030902413456,"Hoogere techniek van den zang: paedagogische leidraad",16004362,
16004301,KCA-030902413456,"Hoogere techniek van den zang: paedagogische leidraad",15992131,
