"Object ID",FAAM-ID,Title,Permalink,"Holding Institution",Shelfmark,"Related Manifestations","Score format",Keywords,Instrumentation,"Score complexity",Thumbnail,Notes,"Notes - Text","GitHub Image URL"
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,"Polyphonic Parts","music education",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,"Polyphonic Parts","music education",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"chamber music",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"chamber music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,opera,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,opera,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,duet,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,duet,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,arrangement,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,arrangement,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"salon music",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"salon music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"music education",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992752,KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","A1461 (5);A1461 (BIS19)",,Parts,"music education",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000350901.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts","chamber music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts","chamber music",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",arrangement,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",arrangement,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",opera,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",opera,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",canzonetta,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",canzonetta,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",duet,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Polyphonic Parts",duet,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score","chamber music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score","chamber music",flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",arrangement,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",arrangement,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",opera,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",opera,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",canzonetta,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",canzonetta,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",duet,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992753,KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","A1461 (1); A1461 (2); A1461 (3)",,"Full Score",duet,flute,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000334547.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",arrangement,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",arrangement,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",opera,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",opera,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts","salon music",fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts","salon music",harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",solo,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",solo,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",overture,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992754,ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","KTS1 C1.40 26E22b",,"Polyphonic Parts",overture,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/ORP-26137450b.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","salon music",harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","salon music",fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","salon music",violin,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",arrangement,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",arrangement,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",arrangement,violin,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",opera,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",opera,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",opera,violin,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",solo,harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",solo,fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts",solo,violin,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","ad libitum",harpsichord,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","ad libitum",fortepiano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
15992755,KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent",DS-1516-(8),,"Polyphonic Parts","ad libitum",violin,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345536.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
