Name,"Form of creative work","Wikidata QID","IMSLP ID","VIAF ID",composer,arranger
"Keyboard Sonata in D major, K.96",sonata,Q67199923,"Keyboard Sonata in D major, K.96 (Scarlatti, Domenico)",181668778,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.135",sonata,Q78243048,"Keyboard Sonata in E major, K.135 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.135",sonata,Q78243048,"Keyboard Sonata in E major, K.135 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in C major, K.132",sonata,Q77262974,"Keyboard Sonata in C major, K.132 (Scarlatti, Domenico)",174932571,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.116",sonata,Q67199932,"Keyboard Sonata in C minor, K.116 (Scarlatti, Domenico)",293500549,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.116",sonata,Q67199932,"Keyboard Sonata in C minor, K.116 (Scarlatti, Domenico)",293500549,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in B major, K.244",sonata,Q67322083,"Keyboard Sonata in B major, K.244 (Scarlatti, Domenico)",292638699,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.101",sonata,Q74594865,"Keyboard Sonata in A major, K.101 (Scarlatti, Domenico)",293351776,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.469",sonata,Q78243856,"Keyboard Sonata in F major, K.469 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.469",sonata,Q78243856,"Keyboard Sonata in F major, K.469 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in F major, K.446",sonata,Q78239942,"Keyboard Sonata in F major, K.446 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C major, K.159",sonata,Q67199943,"Keyboard Sonata in C major, K.159 (Scarlatti, Domenico)",186306904,"Domenico Scarlatti","Vincent d'Indy"
"Keyboard Sonata in C major, K.159",sonata,Q67199943,"Keyboard Sonata in C major, K.159 (Scarlatti, Domenico)",186306904,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in C major, K.159",sonata,Q67199943,"Keyboard Sonata in C major, K.159 (Scarlatti, Domenico)",186306904,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in C major, K.159",sonata,Q67199943,"Keyboard Sonata in C major, K.159 (Scarlatti, Domenico)",186306904,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in C major, K.159",sonata,Q67199943,"Keyboard Sonata in C major, K.159 (Scarlatti, Domenico)",186306904,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G major, K.477",sonata,Q78243878,"Keyboard Sonata in G major, K.477 (Scarlatti, Domenico)",,"Domenico Scarlatti","Vincent d'Indy"
"Keyboard Sonata in G major, K.477",sonata,Q78243878,"Keyboard Sonata in G major, K.477 (Scarlatti, Domenico)",,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in G major, K.477",sonata,Q78243878,"Keyboard Sonata in G major, K.477 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G major, K.477",sonata,Q78243878,"Keyboard Sonata in G major, K.477 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C major, K.398",sonata,Q77262908,"Keyboard Sonata in C major, K.398 (Scarlatti, Domenico)",293918173,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in C major, K.398",sonata,Q77262908,"Keyboard Sonata in C major, K.398 (Scarlatti, Domenico)",293918173,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in C major, K.398",sonata,Q77262908,"Keyboard Sonata in C major, K.398 (Scarlatti, Domenico)",293918173,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.119",sonata,Q67199933,"Keyboard Sonata in D major, K.119 (Scarlatti, Domenico)",293305691,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.531",sonata,Q67200026,"Keyboard Sonata in E major, K.531 (Scarlatti, Domenico)",184086064,"Domenico Scarlatti","Muzio Clementi"
"Keyboard Sonata in E major, K.531",sonata,Q67200026,"Keyboard Sonata in E major, K.531 (Scarlatti, Domenico)",184086064,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.216",sonata,Q67199959,"Keyboard Sonata in E major, K.216 (Scarlatti, Domenico)",292768176,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.216",sonata,Q67199959,"Keyboard Sonata in E major, K.216 (Scarlatti, Domenico)",292768176,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in A major, K.39",sonata,Q67199907,"Keyboard Sonata in A major, K.39 (Scarlatti, Domenico)",178614938,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.115",sonata,Q67199931,"Keyboard Sonata in C minor, K.115 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.115",sonata,Q67199931,"Keyboard Sonata in C minor, K.115 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in B-flat major, K.112",sonata,Q78239927,"Keyboard Sonata in B-flat major, K.112 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in B-flat major, K.112",sonata,Q78239927,"Keyboard Sonata in B-flat major, K.112 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in C minor, K.37",sonata,Q74594934,"Keyboard Sonata in C minor, K.37 (Scarlatti, Domenico)",294295908,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in C minor, K.37",sonata,Q74594934,"Keyboard Sonata in C minor, K.37 (Scarlatti, Domenico)",294295908,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A minor, K.36",sonata,Q74594944,"Keyboard Sonata in A minor, K.36 (Scarlatti, Domenico)",292518635,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.38",sonata,Q67199906,"Keyboard Sonata in F major, K.38 (Scarlatti, Domenico)",292951542,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.33",sonata,Q67199903,"Keyboard Sonata in D major, K.33 (Scarlatti, Domenico)",185281131,"Domenico Scarlatti","Adolphe Wouters"
"Keyboard Sonata in D major, K.33",sonata,Q67199903,"Keyboard Sonata in D major, K.33 (Scarlatti, Domenico)",185281131,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.56",sonata,Q74594753,"Keyboard Sonata in C minor, K.56 (Scarlatti, Domenico)",294060771,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G major, K.260",sonata,Q67199964,"Keyboard Sonata in G major, K.260 (Scarlatti, Domenico)",182873548,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Adolphe Wouters"
"Keyboard Sonata in G major, K.259",sonata,Q67199963,"Keyboard Sonata in G major, K.259 (Scarlatti, Domenico)",293587521,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A minor, K.54",sonata,Q67199912,"Keyboard Sonata in A minor, K.54 (Scarlatti, Domenico)",179684701,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in A minor, K.54",sonata,Q67199912,"Keyboard Sonata in A minor, K.54 (Scarlatti, Domenico)",179684701,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in A minor, K.54",sonata,Q67199912,"Keyboard Sonata in A minor, K.54 (Scarlatti, Domenico)",179684701,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Theodor Leschetizky"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Adolphe Wouters"
"Keyboard Sonata in A major, K.113",sonata,Q67199929,"Keyboard Sonata in A major, K.113 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.134",sonata,Q78243046,"Keyboard Sonata in E major, K.134 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.134",sonata,Q78243046,"Keyboard Sonata in E major, K.134 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Adolphe Wouters"
"Keyboard Sonata in D major, K.430",sonata,Q67200001,"Keyboard Sonata in D major, K.430 (Scarlatti, Domenico)",5183154387182330970006,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.211",sonata,Q67199957,"Keyboard Sonata in A major, K.211 (Scarlatti, Domenico)",294618647,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G major, K.124",sonata,Q67199935,"Keyboard Sonata in G major, K.124 (Scarlatti, Domenico)",182104296,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.429",sonata,Q67200000,"Keyboard Sonata in A major, K.429 (Scarlatti, Domenico)",175936941,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in A major, K.429",sonata,Q67200000,"Keyboard Sonata in A major, K.429 (Scarlatti, Domenico)",175936941,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in A major, K.429",sonata,Q67200000,"Keyboard Sonata in A major, K.429 (Scarlatti, Domenico)",175936941,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.428",sonata,Q67199999,"Keyboard Sonata in A major, K.428 (Scarlatti, Domenico)",175650500,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Vincent d'Indy"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in G minor, K.450",sonata,Q67200007,"Keyboard Sonata in G minor, K.450 (Scarlatti, Domenico)",199726717,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.458",sonata,Q78243840,"Keyboard Sonata in D major, K.458 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.458",sonata,Q78243840,"Keyboard Sonata in D major, K.458 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.483",sonata,Q78243896,"Keyboard Sonata in F major, K.483 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.483",sonata,Q78243896,"Keyboard Sonata in F major, K.483 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.468",sonata,Q78243853,"Keyboard Sonata in F major, K.468 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.468",sonata,Q78243853,"Keyboard Sonata in F major, K.468 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.482",sonata,Q78243891,"Keyboard Sonata in F major, K.482 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.482",sonata,Q78243891,"Keyboard Sonata in F major, K.482 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F minor, K.481",sonata,Q67200011,"Keyboard Sonata in F minor, K.481 (Scarlatti, Domenico)",292526151,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F minor, K.481",sonata,Q67200011,"Keyboard Sonata in F minor, K.481 (Scarlatti, Domenico)",292526151,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.476",sonata,Q78243875,"Keyboard Sonata in G minor, K.476 (Scarlatti, Domenico)",293462141,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in G minor, K.476",sonata,Q78243875,"Keyboard Sonata in G minor, K.476 (Scarlatti, Domenico)",293462141,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.476",sonata,Q78243875,"Keyboard Sonata in G minor, K.476 (Scarlatti, Domenico)",293462141,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E-flat major, K.474",sonata,Q78243869,"Keyboard Sonata in E-flat major, K.474 (Scarlatti, Domenico)",292741239,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in E-flat major, K.474",sonata,Q78243869,"Keyboard Sonata in E-flat major, K.474 (Scarlatti, Domenico)",292741239,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in E-flat major, K.474",sonata,Q78243869,"Keyboard Sonata in E-flat major, K.474 (Scarlatti, Domenico)",292741239,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.35",sonata,Q67199905,"Keyboard Sonata in G minor, K.35 (Scarlatti, Domenico)",292742557,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in G minor, K.35",sonata,Q67199905,"Keyboard Sonata in G minor, K.35 (Scarlatti, Domenico)",292742557,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.35",sonata,Q67199905,"Keyboard Sonata in G minor, K.35 (Scarlatti, Domenico)",292742557,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.28",sonata,Q74594916,"Keyboard Sonata in E major, K.28 (Scarlatti, Domenico)",293330561,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in E major, K.28",sonata,Q74594916,"Keyboard Sonata in E major, K.28 (Scarlatti, Domenico)",293330561,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in E major, K.28",sonata,Q74594916,"Keyboard Sonata in E major, K.28 (Scarlatti, Domenico)",293330561,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in B minor, K.27",sonata,Q67199901,"Keyboard Sonata in B minor, K.27 (Scarlatti, Domenico)",,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in B minor, K.27",sonata,Q67199901,"Keyboard Sonata in B minor, K.27 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in B minor, K.27",sonata,Q67199901,"Keyboard Sonata in B minor, K.27 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in A major, K.26",sonata,Q74594891,"Keyboard Sonata in A major, K.26 (Scarlatti, Domenico)",294601863,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in A major, K.26",sonata,Q74594891,"Keyboard Sonata in A major, K.26 (Scarlatti, Domenico)",294601863,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in A major, K.26",sonata,Q74594891,"Keyboard Sonata in A major, K.26 (Scarlatti, Domenico)",294601863,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F-sharp minor, K.25",sonata,Q67199899,"Keyboard Sonata in F-sharp minor, K.25 (Scarlatti, Domenico)",292930765,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F-sharp minor, K.25",sonata,Q67199899,"Keyboard Sonata in F-sharp minor, K.25 (Scarlatti, Domenico)",292930765,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F-sharp minor, K.25",sonata,Q67199899,"Keyboard Sonata in F-sharp minor, K.25 (Scarlatti, Domenico)",292930765,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in F-sharp minor, K.25",sonata,Q67199899,"Keyboard Sonata in F-sharp minor, K.25 (Scarlatti, Domenico)",292930765,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.23",sonata,Q74594926,"Keyboard Sonata in D major, K.23 (Scarlatti, Domenico)",293454361,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in D major, K.23",sonata,Q74594926,"Keyboard Sonata in D major, K.23 (Scarlatti, Domenico)",293454361,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.22",sonata,Q67199898,"Keyboard Sonata in C minor, K.22 (Scarlatti, Domenico)",,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in C minor, K.22",sonata,Q67199898,"Keyboard Sonata in C minor, K.22 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D major, K.21",sonata,Q74594928,"Keyboard Sonata in D major, K.21 (Scarlatti, Domenico)",293768831,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F minor, K.19",sonata,Q74594952,"Keyboard Sonata in F minor, K.19 (Scarlatti, Domenico)",293714791,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F minor, K.19",sonata,Q74594952,"Keyboard Sonata in F minor, K.19 (Scarlatti, Domenico)",293714791,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in F minor, K.19",sonata,Q74594952,"Keyboard Sonata in F minor, K.19 (Scarlatti, Domenico)",293714791,"Domenico Scarlatti","Thomas Dunhill"
