"Object ID",Name,Aliases,"Wikidata QID","instance of - Object ID","role - Object ID","related to - Object ID","occupation - Object ID","VIAF ID","RISM ID","IMSLP ID",image,"sex or gender - Object ID","country of citizenship - Object ID","place of birth - Object ID","place of death - Object ID","date of birth","date of death","instrument - Object ID","student of - Object ID","educated at - Object ID","employer - Object ID"
15995925,"Ludwig van Beethoven",,Q255,,,,,32182557,people/11035,"Category:Beethoven,_Ludwig_van",https://upload.wikimedia.org/wikipedia/commons/6/6f/Beethoven.jpg,15992244,15998370,,,1770-12-16,1827-03-26,,,,
15995923,"George Alexander Osborne",,Q5543056,,,,,17649570,people/30008470,"Category:Osborne,_George_Alexander","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Osborne,GeorgeAlexander_A.jpg",15992244,15998192,,,1806-09-24,1893-11-17,,,,
15995916,"Étienne Méhul",,Q364020,,,,,61660163,people/101056,"Category:Méhul,_Etienne_Nicolas",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Méhul.jpg,15992244,16002145,,,1763-06-22,1817-10-18,,,,
15995914,"Giacomo Meyerbeer",,Q105237,,,,,71578779,people/725,"Category:Meyerbeer,_Giacomo",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Meyerbeer_d'après_P._Petit_b_1865.jpg,15992244,15997457,,,1791-09-05,1864-05-02,,,,
15995907,"Joseph Haydn",,Q7349,,,,,95146280,people/55803,"Category:Haydn,_Joseph","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Joseph_Haydn,_målning_av_Thomas_Hardy_från_1792.jpg",15992244,16004415,,,1732-03-31,1809-05-31,,,,
15995907,"Joseph Haydn",,Q7349,,,,,95146280,people/55803,"Category:Haydn,_Joseph","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Joseph_Haydn,_målning_av_Thomas_Hardy_från_1792.jpg",15992244,16004405,,,1732-03-31,1809-05-31,,,,
15995906,"Vincenzo Bellini",,Q170209,,15990789,,15990857,39560983,people/11648,"Category:Bellini,_Vincenzo",https://upload.wikimedia.org/wikipedia/commons/6/6f/Lucchini-Bellini.jpg,15992244,15998690,,,1801-11-03,1835-09-23,,,,
15995906,"Vincenzo Bellini",,Q170209,,15990789,,15990857,39560983,people/11648,"Category:Bellini,_Vincenzo",https://upload.wikimedia.org/wikipedia/commons/6/6f/Lucchini-Bellini.jpg,15992244,16002145,,,1801-11-03,1835-09-23,,,,
15995906,"Vincenzo Bellini",,Q170209,,15990789,,15990857,39560983,people/11648,"Category:Bellini,_Vincenzo",https://upload.wikimedia.org/wikipedia/commons/6/6f/Lucchini-Bellini.jpg,15992244,16004427,,,1801-11-03,1835-09-23,,,,
15995904,"Charles-Guillaume Étienne",,Q2277482,,,,,7389876,people/152304,"Category:Étienne,_Charles_Guillaume","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Joseph_Désiré_Court_-_Portrait_de_Charles-Guillaume_Étienne_(1778-1845),_auteur_dramatique_et_journaliste_-_P2334_-_Musée_Carnavalet.jpg",15992244,16002145,,,1778-01-06,1845-03-13,,,,
15995903,"Nicolas Isouard",,Q736805,,,,,39428131,people/30001597,"Category:Isouard,_Nicolo",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nicolas_Isouard_par_Ducarme.jpg,15992244,16002145,,,1773-05-16,1818-03-23,,,,
15995902,"Pierre Rode",,Q713248,,,,,8143306,people/58408,"Category:Rode,_Pierre",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/P_Rode.jpg,15992244,16002145,,,1774-02-16,1830-11-25,,,,
15995899,"Sigismund von Neukomm",,Q698066,,,,,59270445,people/96329,"Category:Neukomm,_Sigismund",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Neukomm.jpg,15992244,15998688,,,1778-07-10,1858-04-03,,,,
15995894,"Roberto Michelucci",,Q331076,,,,,114533831,,,https://upload.wikimedia.org/wikipedia/commons/1/18/Tokio_1972._Roberto_Michelucci_riceve_il_Disco_D%27oro.jpg,15992244,15998690,,,1922-10-29,2010-11-01,,,,
15995894,"Roberto Michelucci",,Q331076,,,,,114533831,,,https://upload.wikimedia.org/wikipedia/commons/1/18/Tokio_1972._Roberto_Michelucci_riceve_il_Disco_D%27oro.jpg,15992244,16004391,,,1922-10-29,2010-11-01,,,,
15995893,"Luigi Madonis",,Q4274331,,,,,288633647,people/30013118,"Category:Madonis,_Luigi",,15992244,16004403,,,1690-01-01,1770-01-01,,,,
15995887,"Tommaso Traetta",,Q266084,,,,,54342929,people/143099,"Category:Traetta,_Tommaso",https://upload.wikimedia.org/wikipedia/commons/2/20/Tommaso_traetta.jpg,15992244,16004403,,,1727-03-30,1779-04-06,,,,
15995882,"Josina van Aerssen",,Q4001568,,,,,34787193,people/30011931,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Josina_van_Boetzelaer_door_Izaäk_Schmidt.jpg,15992803,15998206,,,1733-01-03,1797-09-03,,,,
15995877,"Estienne Roger",,Q715081,,,,,61764426,,"Category:Roger,_Estienne","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/1715_Renneville,_L’Inquisition_Françoise.jpg",15992244,16004392,,,1665-01-01,1722-07-07,,,,
15995871,"Maddalena Laura Sirmen",,Q454061,,,,,61777937,people/30003093,"Category:Sirmen,_Maddalena_Laura",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Maddalena_Lombardini.jpg,15992803,16004403,,,1735-12-09,1818-05-18,,,,
15995868,"Giuseppe Torelli",,Q207532,,,,,37103591,,"Category:Torelli,_Giuseppe",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giuseppe_Torelli.png,15992244,16004403,,,1658-04-22,1709-02-08,,,,
15995867,"Giovanni Battista Ferrandini",,Q174355,,,,,19946299,people/47080,"Category:Ferrandini,_Giovanni_Battista",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giovanni_Battista_Ferrandini.jpg,15992244,16004403,,,1709-10-12,1791-11-25,,,,
15995866,"Giovanni Benedetto Platti",,Q262427,,,,,34649783,,"Category:Platti,_Giovanni_Benedetto",,15992244,16004403,,,1697-07-09,1763-01-11,,,,
15995864,"Karl Joseph Toeschi",,Q1731841,,,,,15036761,people/30003139,"Category:Toeschi,_Carl_Joseph",,15992244,15998725,,,1731-11,1788-04-12,,,,
15995863,Farinelli,,Q223744,,,,,17319337,people/30010058,"Category:Broschi,_Carlo",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bartolomeo_Nazari_-_Portrait_of_Farinelli_1734_-_Royal_College_of_Music_London.jpg,15992244,16004396,,,1705-01-24,1782-07-15,,,,
15995863,Farinelli,,Q223744,,,,,17319337,people/30010058,"Category:Broschi,_Carlo",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bartolomeo_Nazari_-_Portrait_of_Farinelli_1734_-_Royal_College_of_Music_London.jpg,15992244,16004404,,,1705-01-24,1782-07-15,,,,
15995861,"Nicola Matteis",,Q952236,,,,,101096342,,"Category:Matteis,_Nicola","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nicola_Matteis,_by_Godfrey_Kneller.jpg",15992244,16004396,,,1650,1713-01-01,,,,
15995861,"Nicola Matteis",,Q952236,,,,,101096342,,"Category:Matteis,_Nicola","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nicola_Matteis,_by_Godfrey_Kneller.jpg",15992244,15998243,,,1650,1713-01-01,,,,
15995859,"Antonio Denzio",,Q4776572,,,,,232935168,,"Category:Denzio,_Antonio",,15992244,16004403,,,1689-01-01,1763,,,,
15995854,"Nicola Francesco Haym",,Q1986170,,,,,52469175,people/30005420,"Category:Haym,_Nicola_Francesco",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Prova_di_un'opera.jpg,15992244,16004419,,,1678-07-06,1729-07-31,,,,
15995849,"Giuseppe Maria Boschi",,Q1528416,,,,,"4,01E+34",people/571115,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giuseppe_Maria_Boschi.jpg,15992244,16004403,,,1675,,,,,
15995848,"Margherita Durastanti",,Q2275201,15990584,,,,63889226,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Margherita_Durastanti.jpg,15992803,16004403,,,1700,1734,,,,
15995847,"Francesco Bernardi",,Q5479213,15990584,,,,,,,,,,,,,,,,,
15995846,"Antonio Lotti",,Q168345,,,,,100314273,people/123588,"Category:Lotti,_Antonio",,15992244,16004403,,,1667-01-05,1740-01-05,,,,
15995845,"Faustina Bordoni",,Q267651,,,,,9820191,people/30028324,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ca'_Rezzonico_Sala_dei_pastelli_-_Ritratto_di_Faustina_Bordoni_Hasse_-_Rosalba_Carriera_-_47x35.jpg,15992803,16004403,,,1697-03-30,1781-11-04,,,,
15995844,"Fortunato Chelleri",,Q547389,,,,,64272379,people/30000653,"Category:Chelleri,_Fortunato",,15992244,15998234,,,1690-01-01,1757-12-11,,,,
15995844,"Fortunato Chelleri",,Q547389,,,,,64272379,people/30000653,"Category:Chelleri,_Fortunato",,15992244,16004405,,,1690-01-01,1757-12-11,,,,
15995843,"Pietro Locatelli",,Q124772,,,,,5107818,people/30001978,"Category:Locatelli,_Pietro_Antonio","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Portret_van_Pietro_Antonio_Locatelli,_RP-P-1910-1512.jpg",15992244,16004403,,,1695-09-03,1764-03-30,,,,
15995843,"Pietro Locatelli",,Q124772,,,,,5107818,people/30001978,"Category:Locatelli,_Pietro_Antonio","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Portret_van_Pietro_Antonio_Locatelli,_RP-P-1910-1512.jpg",15992244,15998206,,,1695-09-03,1764-03-30,,,,
15995826,"Giovanni Picchi",,Q1388720,,,,,29719043,people/30011516,"Category:Picchi,_Giovanni",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Picchi_Nobiltà_di_Dame.png,15992244,16004403,,,1571-01-01,1643-05-17,,,,
15995820,"Muzio Clementi",,Q193673,,,,,22326882,people/54839,"Category:Clementi,_Muzio",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Muzio_Clementi.jpg,15992244,15998192,,,1752-01-23,1832-03-10,,,,
15995817,"Baldassare Galuppi",,Q208338,,,,,22327261,people/41444,"Category:Galuppi,_Baldassare",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Galuppi.jpg,15992244,16004403,,,1706-10-18,1785-01-03,,,,
15995816,"Giovanni Battista Pescetti",,Q1526310,,,,,27331511,people/30002491,"Category:Pescetti,_Giovanni_Battista",,15992244,16004403,,,1704-01-01,1766-03-20,,,,
15995811,"James Cervetto",,Q18529811,,,,,22405297,people/30012137,"Category:Cervetto,_James",,15992244,15998243,,,1748-01-17,1837-01-17,,,,
15995811,"James Cervetto",,Q18529811,,,,,22405297,people/30012137,"Category:Cervetto,_James",,15992244,15998192,,,1748-01-17,1837-01-17,,,,
15995801,"Violet Gordon-Woodhouse",,Q3560424,15990584,,,,211772,,"Category:Gordon_Woodhouse,_Violet",https://upload.wikimedia.org/wikipedia/commons/0/00/Violet_Gordon_Woodhouse_circa_1900.jpg,15992803,15998732,,,1872-04-23,1948-01-09,,,,
15995801,"Violet Gordon-Woodhouse",,Q3560424,15990584,,,,211772,,"Category:Gordon_Woodhouse,_Violet",https://upload.wikimedia.org/wikipedia/commons/0/00/Violet_Gordon_Woodhouse_circa_1900.jpg,15992803,15998192,,,1872-04-23,1948-01-09,,,,
15995794,"Oscar Chilesotti",,Q3886400,,,,,56737906,people/30101044,"Category:Chilesotti,_Oscar/Editor","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Portrait_of_Oscar_Chilesotti,_musicologist_(1848-1916)_-_Archivio_Storico_Ricordi_ICON010793_B.jpg",15992244,16004391,,,1848-07-12,1916-06-23,,,,
15995771,"Prince Louis Ferdinand of Prussia",,Q355233,15990584,,,,,,,,,,,,,,,,,
15995756,"Napoléon Joseph Ney",,Q3335954,,,,,32110694,,"Category:Ney,_Joseph_Napoléon",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Napoléon_Joseph_Ney_(1803-1857).jpg,15992244,16002145,,,1803-05-08,1857-07-26,,,,
15995742,"Pierre Sechiari",,Q124453836,15990584,,,,,,,,,16004391,,,1877,1932,,,,
15995742,"Pierre Sechiari",,Q124453836,15990584,,,,,,,,,16002145,,,1877,1932,,,,
15995647,"John Field",,Q11756440,15990584,,,,,,,,,,,,,,,,,
15995645,"Ludwig Wilhelm Maurer",,Q830732,,,,,72156035,people/86260,"Category:Maurer,_Ludwig_Wilhelm",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ludwig_Wilhelm_Maurer.jpg,15992244,15998725,,,1789-02-08,1878-10-25,,,,
15995638,"Franz Krommer",,Q698047,,,,,59270048,people/55819,"Category:Krommer,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Krommer_passport.jpg,15992244,16004420,,,1759-11-27,1831-01-08,,,,
15995635,"Giuseppe Concone",,Q709173,,,,,169356068,,"Category:Concone,_Giuseppe",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giuseppe_Concone_by_Marie-Alexandre_Alophe.jpg,15992244,16004391,,,1801-09-12,1861-06-06,,,,
15995634,"Bernhard Romberg",,Q213914,,,,,29719155,people/61094,"Category:Romberg,_Bernhard",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bernhard_Romberg.jpg,15992244,16004421,,,1767-11-13,1841-08-13,,,,
15995626,"Ferdinando Paer",,Q533022,,,,,42026205,people/1578,"Category:Paër,_Ferdinando",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ferdinando_Paer.png,15992244,15998234,,,1771-06-01,1839-05-03,,,,
15995595,"Theodor Kullak",,Q706082,,,,,15036522,people/61249,"Category:Kullak,_Theodor",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_Kullak.jpg,15992244,15997457,,,1818-09-12,1882-03-01,,,,
16004291,"Pasqual Mario Marafioti",,Q94881833,15990584,15990789,15990693,,,,,,15992244,,,,1878,1951,,16004290,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990584,15996312,,15990901,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990584,15996312,,15990858,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990584,15996312,,15990907,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990586,15996312,,15990901,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990586,15996312,,15990858,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004254,"Victor-Charles Mahillon",,Q3557082,15990586,15996312,,15990907,2513205,people/275236,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Victor-Charles_Mahillon.png,15992244,15998694,,,1841-03-10,1924-06-17,,,,
16004229,"Charles Ots",,Q110224417,15990584,15990793,,15990857,310605425,people/30010223,,,15992244,15998694,5474,,1776-01-01,1845-01-01,,,,16002637
16004229,"Charles Ots",,Q110224417,15990584,15990793,,15990859,310605425,people/30010223,,,15992244,15998694,5474,,1776-01-01,1845-01-01,,,,16002637
16004201,"Eugène Demets",,Q26997979,15990586,15996312,,15990901,311355137,,,,15992244,16002145,47086,,1858-04-06,1923-04-25,,,,
16004201,"Eugène Demets",,Q26997979,15990584,15996312,,15990901,311355137,,,,15992244,16002145,47086,,1858-04-06,1923-04-25,,,,
16004189,"Sigismondo Cesi",,Q98643653,15990584,15990790,15990650,15990928,304919018,,,,15992244,15998690,,,1869-05-24,1936-09-23,15990794,,,
16004189,"Sigismondo Cesi",,Q98643653,15990584,15990790,15990650,15990857,304919018,,,,15992244,15998690,,,1869-05-24,1936-09-23,15990794,,,
16004189,"Sigismondo Cesi",,Q98643653,15990584,15990790,15990650,15990856,304919018,,,,15992244,15998690,,,1869-05-24,1936-09-23,15990794,,,
16004171,"Carlo Bassini",,Q109855056,15990584,15990789,15990693,15990888,53908783,,,,15992244,,,,1812-01-01,1870-01-01,,,,
16004171,"Carlo Bassini",,Q109855056,15990584,15990789,15990693,15990859,53908783,,,,15992244,,,,1812-01-01,1870-01-01,,,,
16004150,"Robert Forberg",,Q94886469,15990584,15996312,,15990901,17979167,,,,15992244,15998725,,,1860-10-24,1920-03-12,,,,
16004144,"Victor Guillaume Antoine Hanssens",,Q122730890,15990584,15996288,,15990911,,,,,15992244,15998694,,,1803,1869,,,,
16004143,"Emmanuel Hiel",,Q1334711,15990584,15996288,,15990911,171326689,,,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hiel,_Emmanuel_(1834-1899);_dichter_en_schrijver,_Nauwens,_Joseph,_Felixarchief,_12_12840.jpg",15992244,15998694,,,1834-05-30,1899-08-27,,,,
16004137,"Henry Playford",,Q15512089,15990584,15990789,15990650,15990901,42680649,people/41011369,,,15992244,15998732,,,1657-01-01,1709-01-01,,,,
16004137,"Henry Playford",,Q15512089,15990584,15990789,15990650,15990857,42680649,people/41011369,,,15992244,15998732,,,1657-01-01,1709-01-01,,,,
16004137,"Henry Playford",,Q15512089,15990584,15996312,15990650,15990901,42680649,people/41011369,,,15992244,15998732,,,1657-01-01,1709-01-01,,,,
16004137,"Henry Playford",,Q15512089,15990584,15996312,15990650,15990857,42680649,people/41011369,,,15992244,15998732,,,1657-01-01,1709-01-01,,,,
16004136,"Georges Oertel",,Q130391420,15990586,15996312,,15990901,,,,,15992244,15998694,,,,,,,,
16004136,"Georges Oertel",,Q130391420,15990584,15996312,,15990901,,,,,15992244,15998694,,,,,,,,
16004135,"Alwin Cranz",,Q94880266,15990584,15996312,,15990901,45061187,people/72319,,,15992244,15998694,,,1834,1923,,,,
16004135,"Alwin Cranz",,Q94880266,15990584,15996312,,15990901,45061187,people/72319,,,15992244,15998725,,,1834,1923,,,,
16004135,"Alwin Cranz",,Q94880266,15990586,15996312,,15990901,45061187,people/72319,,,15992244,15998694,,,1834,1923,,,,
16004135,"Alwin Cranz",,Q94880266,15990586,15996312,,15990901,45061187,people/72319,,,15992244,15998725,,,1834,1923,,,,
16004124,"Balthazar Lutgen",,Q130320166,15990584,15990789,15990693,15990859,,,,,15992244,16002145,,,,,,,,15991022
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990977,,,,,15992244,15998690,,,,1853-01-01,,,,16004120
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990977,,,,,15992244,15998699,,,,1853-01-01,,,,16004120
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990977,,,,,15992244,16002145,,,,1853-01-01,,,,16004120
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990859,,,,,15992244,15998690,,,,1853-01-01,,,,16004120
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990859,,,,,15992244,15998699,,,,1853-01-01,,,,16004120
16004121,"Francesco Piermarini",,Q4385496,15990584,15990789,15990693,15990859,,,,,15992244,16002145,,,,1853-01-01,,,,16004120
16004119,"Bernard Latte",,Q108574870,15990584,15996312,15990693,15990901,222787683,,,,15992244,16002145,,,1806,1876-06-25,,,,
16004119,"Bernard Latte",,Q108574870,15990586,15996312,15990693,15990901,222787683,,,,15992244,16002145,,,1806,1876-06-25,,,,
16004118,"Francesco Chiaramonte",,Q130319994,15990584,15990789,15990693,15990888,,,,,15992244,15998690,,,,,,,,
16004118,"Francesco Chiaramonte",,Q130319994,15990584,15990789,15990693,15990888,,,,,15992244,16002145,,,,,,,,
16004118,"Francesco Chiaramonte",,Q130319994,15990584,15990789,15990693,15990859,,,,,15992244,15998690,,,,,,,,
16004118,"Francesco Chiaramonte",,Q130319994,15990584,15990789,15990693,15990859,,,,,15992244,16002145,,,,,,,,
16004117,"Léon Escudier",,Q3270945,15990584,15996312,15990693,15990901,59236236,,,,15992244,16002145,,,1821-09-17,1881-06-22,,,,
16004117,"Léon Escudier",,Q3270945,15990584,15996312,15990693,15990858,59236236,,,,15992244,16002145,,,1821-09-17,1881-06-22,,,,
16004117,"Léon Escudier",,Q3270945,15990586,15996312,15990693,15990901,59236236,,,,15992244,16002145,,,1821-09-17,1881-06-22,,,,
16004117,"Léon Escudier",,Q3270945,15990586,15996312,15990693,15990858,59236236,,,,15992244,16002145,,,1821-09-17,1881-06-22,,,,
16004085,"Jean Maillard",,Q3807690,15990584,15990789,15990650,15990857,133738033,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean_maillard.jpg,15992244,16002145,,,1515-01-01,1570,,,,
16004059,"Francesco Durante",,Q314221,15990584,15990789,15990650,15990857,61731627,people/20000440,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Francesco_Durante.png,15992244,15998690,,,1684-03-31,1755-09-30,,,,
16004058,"Melchior Vulpis",,Q702277,15990584,15990789,15990650,15990857,51878649,,,,15992244,15998725,,,1570-01-01,1615-08-07,,,,
16004058,"Melchior Vulpis",,Q702277,15990584,15990789,15990650,15990888,51878649,,,,15992244,15998725,,,1570-01-01,1615-08-07,,,,
16004044,"Giovanni Paolo Colonna",,Q121405,15990584,15990789,15990650,15990857,19878132,people/30000704,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giovanni_Paolo_Colonna.jpg,15992244,15998690,,,1637-06-16,1695-11-08,,,,
16004040,"Leonardo Leo",,Q316735,15990584,15990789,15990650,15990857,56796786,people/20000322,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Leonardo_Leo.png,15992244,15998690,,,1694-08-05,1744-10-31,,,,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990861,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991047,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990861,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991023,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990857,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991047,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990857,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991023,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990864,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991047,
16004028,"Frits Celis",,Q2300301,15990584,15990792,,15990864,101046198,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frits_Celis_at_90.jpg,15992244,15998694,,,1929-04-11,,,,15991023,
16004027,"Antoine Ysaÿe",,Q98908549,15990584,15996312,,15990901,97101,people/30114568,,,15992244,15998694,,,1894-01-01,1979-01-01,,,,
16004027,"Antoine Ysaÿe",,Q98908549,15990586,15996312,,15990901,97101,people/30114568,,,15992244,15998694,,,1894-01-01,1979-01-01,,,,
16004024,"Édouard Gérard",,Q95234898,15990584,15996312,,15990901,7652611,,,,15992244,16002145,,,,1886,,,,
16004024,"Édouard Gérard",,Q95234898,15990586,15996312,,15990901,7652611,,,,15992244,16002145,,,,1886,,,,
16004005,"Gustave Flaxland",,Q22666009,15990584,15990790,15990650,15990928,107603724,people/41000516,,,15992244,16002145,,,1821-01-26,1895-11-11,15990794,,,
16004005,"Gustave Flaxland",,Q22666009,15990584,15990790,15990650,15990857,107603724,people/41000516,,,15992244,16002145,,,1821-01-26,1895-11-11,15990794,,,
16004005,"Gustave Flaxland",,Q22666009,15990584,15990790,16004316,15990928,107603724,people/41000516,,,15992244,16002145,,,1821-01-26,1895-11-11,15990794,,,
16004005,"Gustave Flaxland",,Q22666009,15990584,15990790,16004316,15990857,107603724,people/41000516,,,15992244,16002145,,,1821-01-26,1895-11-11,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990650,15990857,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990650,15990934,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990650,15990859,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990592,15990857,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990592,15990934,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,15990592,15990859,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,16004316,15990857,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,16004316,15990934,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16004004,"Georges Sporck",,Q2653980,15990584,15990790,16004316,15990859,19945586,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Georges_Sporck.jpg,15992244,16002145,,,1870-04-09,1943-01-17,15990794,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,15990592,15990934,,,,,15992244,16002145,,,,,,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,15990592,15990857,,,,,15992244,16002145,,,,,,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,16002523,15990934,,,,,15992244,16002145,,,,,,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,16002523,15990857,,,,,15992244,16002145,,,,,,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,15998739,15990934,,,,,15992244,16002145,,,,,,,,
16003991,"Michel Folz",,Q127603656,15990584,15990789,15998739,15990857,,,,,15992244,16002145,,,,,,,,
16003952,"Georges de Lausnay",,Q127519701,15990584,15990790,15990650,15990861,,,,,15992244,16002145,,,,,15990794,,,16003951
